target,vehicle_age,vehicle_value,vehicle_power,ph_age,licence_years,licence_points,ph_owns_home,annual_mileage
1482.4065924071153,6,10680,68,55,21,3,0,8000
2444.9309999124525,0,14347,90,51,16,0,1,7000
1986.6174483188174,2,11038,85,59,22,0,1,3000
2128.923978434109,4,13915,100,55,19,0,1,5000
3464.650185371923,3,11610,89,39,11,0,1,10000
2366.803218731629,2,12396,66,55,15,3,1,3000
3667.381641087413,5,11261,110,42,15,0,0,5000
2471.488337552223,6,7005,105,57,24,6,0,9000
3702.0597159518948,1,10712,91,47,15,3,1,4000
1600.6442281095688,6,7514,99,56,19,3,0,4000
2149.5604107791405,5,7780,98,45,20,0,0,4000
1757.620133702818,5,9939,88,56,22,0,0,6000
2764.7117637812185,4,10122,66,27,9,0,0,7000
3146.2811023952995,2,9858,60,38,12,0,0,2000
2418.302296810626,1,8957,65,48,18,0,0,8000
2790.1754768649685,3,8252,75,43,16,3,0,2000
4572.211424976598,2,8929,112,24,7,6,0,9000
3178.203044998193,11,11334,113,40,10,0,1,5000
1883.4561586846226,4,11600,90,61,20,3,1,7000
4117.085444962539,6,8705,109,37,5,0,1,9000
2533.984935865721,2,9115,91,49,15,0,1,7000
3731.9786054715714,5,10960,110,43,12,0,1,4000
3624.9379909384274,2,12967,96,47,15,0,0,4000
3986.6708731275485,0,11551,100,46,11,0,1,11000
2846.4369988717767,2,10853,75,46,17,0,0,3000
3027.6410076955976,3,10260,81,47,16,0,0,6000
1600.8296701992272,9,10459,97,50,22,6,0,3000
2631.596144478792,1,11550,81,48,19,0,0,10000
2970.7755965778533,3,25039,139,65,20,3,1,4000
4282.219814568682,3,10574,121,50,13,0,1,8000
1908.4896802838732,1,13657,75,51,20,3,0,8000
3941.6669700792936,4,9991,99,36,11,0,0,2000
2464.6512779004506,2,8715,64,38,11,0,0,7000
3442.8407862006156,5,7685,84,42,14,0,0,5000
3378.635509021195,1,9990,92,41,17,3,0,3000
2042.026143785439,5,8432,69,51,15,0,1,5000
1613.1596150351425,3,8248,67,50,18,0,0,4000
2671.0631662258575,9,5833,64,41,12,3,0,2000
2826.1999574648,4,10698,118,49,18,0,0,4000
2863.908527228171,0,14283,90,47,16,0,0,1000
2186.813356513193,11,6989,94,42,16,3,0,3000
1755.122445018419,3,7887,58,46,18,0,0,5000
2647.0044768078556,4,9787,NA,36,11,0,0,3000
3941.1280219865835,3,13837,127,50,16,0,1,5000
2554.0855191502555,4,10346,121,51,17,0,1,8000
3084.9681481988587,2,10521,55,43,13,0,0,7000
3084.0845284267357,2,11501,96,41,10,0,1,5000
3009.7386796295214,3,9435,77,35,10,3,1,8000
2408.0387599287333,6,8777,63,35,9,0,0,4000
3373.6424593477286,2,10352,80,45,14,0,0,4000
1914.9294809751998,6,7100,86,58,18,0,1,4000
2965.7942567326468,1,10170,85,48,13,3,1,3000
1939.2858981973316,8,6887,85,61,19,0,1,7000
4709.913288857219,1,22171,118,42,14,0,0,3000
2374.3161747571066,5,7332,71,50,18,0,0,9000
3400.319119978973,6,7722,82,49,14,0,1,11000
3944.7259450035003,2,15519,94,54,13,0,1,13000
2615.5025894946903,4,7823,72,47,15,0,1,7000
2138.4299188870705,4,9898,84,56,18,0,1,11000
2521.467940577255,1,11037,65,51,17,0,1,3000
3613.2586787833716,0,18508,102,46,13,3,1,6000
2780.3215261780483,10,5356,78,42,11,3,1,5000
2646.145831875033,5,12458,85,54,18,0,0,10000
2918.56988535011,5,9068,74,40,11,0,0,7000
3755.7857143480637,0,17547,94,43,14,0,0,10000
1539.271980394391,2,10028,69,62,21,0,1,12000
3010.372705019735,11,6634,79,35,11,0,0,6000
3820.2134530392523,6,16487,115,49,13,0,1,8000
2349.2277259152984,1,9683,64,50,14,0,1,10000
2636.3165884997948,6,9224,75,43,13,0,1,14000
2748.9961806414185,0,9576,75,35,11,0,0,6000
1934.6336816358705,3,9407,74,71,19,0,1,4000
3477.71435306696,0,9662,78,45,14,0,1,7000
2871.916575901712,6,8519,78,54,17,0,1,11000
2946.6121072455785,3,9500,86,53,17,0,1,5000
2251.061511409938,10,7562,73,44,14,0,1,5000
2375.3630552209106,0,12636,77,48,18,3,0,9000
2992.9551842454657,1,10221,101,53,18,0,1,11000
2976.3657688765998,8,7983,77,33,8,0,1,10000
3134.495638813094,2,14882,93,53,16,0,1,6000
2411.8564306174494,4,16253,84,62,20,0,1,13000
2844.384232614324,1,10679,85,39,11,0,1,4000
2303.117258989326,4,13878,86,46,15,0,1,4000
2942.074087896793,4,11387,125,47,19,6,0,6000
3440.745615692292,1,13124,94,54,16,0,1,3000
3789.888030925903,2,12016,97,42,12,3,1,3000
2414.9237134349987,3,11831,96,64,19,0,1,5000
2791.9454951874045,1,9886,73,44,13,3,0,6000
2056.5059660914135,1,9576,74,55,16,0,1,12000
3289.842623342549,3,8701,103,54,16,0,1,12000
2190.607396420533,1,11122,87,62,18,0,1,9000
3057.5383383136086,2,8252,60,37,12,0,0,6000
2009.332201938455,0,9840,67,57,21,0,0,3000
2555.324917356543,1,9446,86,49,19,0,0,10000
2621.058550466949,4,9855,91,54,20,0,0,5000
4032.914061175552,3,12451,92,41,10,0,1,9000
2849.6426101624247,2,8910,80,41,16,6,0,11000
2662.124065793668,2,11120,70,38,9,0,1,12000
2622.904122148524,5,7132,42,36,14,3,0,2000
3341.387654885674,3,8360,66,38,14,0,0,10000
3033.7730179889304,4,9329,81,47,16,0,0,9000
5545.10172129665,0,13763,NA,52,14,0,1,6000
3322.7315865955024,1,9159,86,46,15,0,0,1000
2962.6342083381196,3,10587,90,43,13,0,1,9000
2659.1089554662194,12,12965,96,38,13,3,0,5000
2723.566724467964,5,9028,72,37,15,0,0,5000
2975.662355171319,10,6999,84,56,15,0,1,11000
2339.4388455104777,5,10633,67,48,16,0,0,11000
2884.8036015560606,9,7977,75,52,15,0,1,7000
2017.5266145811265,0,10809,104,59,22,0,0,3000
3034.436415574174,4,7422,91,45,17,0,0,10000
3461.603075500548,6,13220,120,52,15,0,1,4000
2594.339584858733,1,10726,89,47,16,0,0,8000
3587.099167302815,5,7725,86,51,12,0,1,9000
3119.940778482103,2,8731,86,46,14,0,1,7000
3641.7448789304653,3,11325,96,54,14,0,1,3000
3167.935306160037,1,9664,86,53,16,0,1,8000
2874.6673028940786,6,9510,81,53,15,0,1,6000
3113.6630374385068,3,9175,89,41,12,3,1,4000
2937.744383045377,3,15570,115,54,17,3,1,4000
3111.5144803988505,3,9480,77,37,11,0,0,8000
3521.1518348139653,2,15941,113,49,12,3,1,5000
1902.0236361585867,6,11236,57,55,19,0,0,7000
4563.61049974476,2,10211,90,43,12,0,1,4000
3022.353533526869,1,13691,92,44,16,3,0,4000
2856.4748387287646,3,10608,72,29,8,0,0,5000
2463.3681802306633,14,5723,91,45,14,0,1,15000
2325.4852404335725,4,7692,80,59,19,3,1,12000
3737.6479764540763,4,11500,82,35,10,0,1,6000
2169.8634263189037,1,13995,74,44,18,0,0,3000
3097.7685296320433,11,7871,82,49,15,0,1,13000
4212.207470582852,6,10405,104,45,13,3,1,12000
2272.4685099878884,3,7789,110,68,22,0,1,12000
2412.723912137783,4,10329,78,42,12,0,1,4000
1733.900194250289,3,10884,75,56,20,3,1,7000
3896.0129912949355,0,17199,101,48,12,0,1,4000
2917.2961263252614,10,6321,65,33,12,3,0,12000
2949.423800832428,2,12350,95,45,16,0,0,5000
3456.5991138875743,2,9307,94,45,13,3,1,5000
3720.9507044075444,1,12025,84,35,10,0,0,7000
3527.6796682807453,4,11335,94,39,12,0,0,2000
3595.792603794616,7,9193,70,40,10,3,1,11000
3796.97021348726,2,10617,103,54,17,0,1,8000
3407.2967127382126,1,16530,117,52,16,0,1,9000
2827.702779057256,2,14322,91,53,16,0,1,12000
2323.3064814956974,1,13027,79,59,19,0,1,12000
2514.6272458059852,0,9805,61,45,13,0,1,4000
2911.7624616621215,5,9211,49,36,14,0,NA,11000
3267.2514211588727,3,9437,74,42,12,0,1,12000
2002.9528031731747,2,8669,93,55,21,0,0,4000
1745.065508306858,2,9184,86,62,20,0,1,7000
2050.471754639688,5,8897,62,47,12,3,1,6000
3583.5718783876405,1,9994,100,46,14,0,0,5000
3247.5897318954912,1,10772,103,47,17,0,0,5000
3387.698289895371,1,9721,85,57,15,0,1,9000
2802.5692169642107,3,8689,87,38,8,0,1,8000
1628.9589473332107,12,7308,74,52,19,0,0,10000
3722.1956252844548,0,16050,103,29,9,0,0,2000
2836.8674391341474,1,15892,97,58,18,0,1,4000
3297.2981883489865,5,13752,89,38,8,0,1,5000
3196.5301967689934,1,11956,91,49,18,0,0,10000
1622.5708408760413,5,9926,102,67,23,0,1,5000
1893.6938093608653,16,3519,52,46,13,0,1,9000
2332.0341157104717,1,11460,89,57,20,0,1,12000
3481.8199316322225,7,8626,69,45,12,0,1,12000
5215.696834962449,2,15583,104,52,14,0,1,6000
2048.527961180785,3,8016,77,57,20,3,0,6000
4149.902034926527,3,12157,86,32,9,0,0,4000
3612.6939121115042,4,12715,97,47,16,0,0,6000
2840.5512877106326,7,8197,75,49,16,3,1,12000
5819.306820064884,0,20341,143,54,15,3,1,11000
2855.8758793158204,5,7658,67,39,14,0,0,9000
2688.189616374628,8,10304,80,51,16,0,1,8000
2542.2460230900783,8,10720,91,52,17,3,0,8000
3626.6474902843115,0,13140,90,34,10,0,0,8000
1837.3549494469596,3,10366,88,59,23,0,0,8000
2182.846276345519,2,12916,107,67,21,3,1,11000
3910.6914121119794,8,5671,NA,43,15,0,0,8000
2182.7716583039078,8,9285,107,52,18,3,0,3000
1537.8013560626648,2,8346,50,65,21,3,1,6000
3435.3823756801416,1,9257,73,40,9,0,NA,3000
2583.434356452887,4,9941,67,48,17,3,0,9000
2322.4239586713006,4,12559,95,67,24,0,1,9000
2449.1932986949396,1,9667,75,55,19,0,1,6000
3510.9729446692786,9,9684,74,51,15,0,1,14000
2536.985873027455,3,10514,84,44,15,3,0,5000
2441.431425042273,13,4508,73,44,14,0,1,10000
3578.2658204531253,6,8771,104,43,12,0,1,13000
4775.321408387785,7,7615,77,32,10,0,0,11000
3388.6534611910633,6,10362,82,54,17,0,1,7000
3742.332780916233,5,15314,99,43,13,3,1,13000
3242.823609152193,9,11868,104,36,10,0,0,3000
3043.0190295518905,4,10684,89,35,12,0,0,7000
3457.4088916547466,9,9217,85,29,9,3,0,8000
2550.9147123853454,7,6983,76,44,15,0,0,3000
5330.760908723666,4,15794,134,36,11,0,0,8000
3484.9826624223947,3,9641,109,45,12,3,1,11000
2890.167982587725,3,9727,89,46,13,3,1,3000
2118.3250411361887,2,14249,117,68,21,0,1,4000
2286.88789256282,0,13651,90,63,19,3,1,10000
3040.613919924705,3,10505,84,55,14,0,1,8000
2816.5336350490584,4,9318,66,43,15,0,0,11000
2918.3336365369155,4,13322,79,34,8,0,1,7000
2806.473448483949,2,8689,87,40,16,0,0,5000
3788.4178569957026,1,11384,114,38,10,0,0,4000
2572.4912871802185,2,12607,93,59,21,0,1,10000
3714.763275066629,3,12255,95,52,12,3,1,13000
2605.944520639883,2,9977,90,49,18,0,0,8000
2860.9890854484943,0,10366,83,47,15,0,1,8000
2500.5301891732906,5,11337,95,56,18,6,1,13000
2756.9274454854003,3,10904,107,55,18,0,1,13000
3570.593552434474,0,9907,99,39,10,0,1,11000
2942.664245249357,3,8940,80,37,9,0,1,10000
1977.738305421551,0,12905,99,60,20,0,1,9000
2751.5752795798116,1,10064,76,53,16,0,1,6000
2193.252025167708,1,9461,82,46,16,0,0,8000
3259.769727896554,4,11539,64,39,13,0,0,7000
3893.9954831678833,5,11004,85,35,11,0,0,6000
3689.1444689066266,1,13834,87,34,11,0,0,5000
3822.3314573450284,2,16187,100,55,15,0,1,13000
3028.4914863093154,2,10717,92,53,18,0,1,4000
1703.5614901247034,2,11439,99,68,20,0,1,10000
3357.3721227548194,0,15733,93,46,15,0,0,1000
2746.389808033491,3,11869,100,41,13,0,0,5000
2439.8411499656936,2,10633,117,48,19,6,0,2000
2825.6015654787443,3,9553,80,43,15,3,0,9000
2717.4719010794697,3,8870,72,51,15,0,1,11000
3746.6757675185704,3,11468,83,50,13,3,1,11000
2560.769113981099,9,11189,104,58,18,3,1,7000
1570.028724227678,1,9015,84,54,18,0,1,5000
3597.503168591872,8,6490,74,45,16,0,0,10000
2482.6622963608893,6,8726,67,46,17,3,0,9000
3384.0713361177345,3,11858,83,38,11,3,0,10000
3708.2584511795526,2,10421,98,37,11,0,0,7000
2764.4699930400334,2,11875,93,45,13,0,1,8000
3621.768098889273,0,8752,95,35,11,0,0,4000
3182.1448002341967,3,15299,83,48,12,3,1,11000
2424.5665174974433,4,8834,65,54,15,0,1,10000
3823.081031171328,1,10692,105,40,13,0,0,4000
2988.796886864037,5,11792,97,48,15,0,1,5000
2934.8372213972216,9,10598,82,34,11,3,0,6000
4410.240943119361,2,16553,126,55,16,3,1,5000
2137.352991550739,5,9809,81,60,25,0,0,9000
2618.521213711715,2,10975,108,48,18,0,0,8000
1844.2605305043994,2,10448,98,63,20,0,1,3000
2698.341237764173,1,11867,90,46,17,0,0,5000
2434.180979894962,1,11387,96,56,19,0,1,11000
2607.5252131583457,1,11016,88,52,16,0,1,6000
3090.99575543919,5,9712,89,42,10,0,1,6000
2575.999533587919,1,12481,84,53,16,0,1,10000
3835.78543151851,7,9415,97,53,15,0,1,8000
3283.363721794912,4,7823,76,50,13,0,1,10000
2871.173442725626,7,8845,103,47,16,0,0,3000
2544.0373337023534,5,9512,103,55,19,0,1,5000
3672.816409131914,4,8795,86,50,14,0,1,11000
2643.687464209122,4,10680,102,40,13,3,0,10000
1799.2408304509652,4,8941,84,54,19,0,0,5000
2483.519506314794,6,12263,96,48,16,3,1,13000
3089.8528410817876,10,6743,75,41,14,3,0,6000
2955.871339587201,4,7343,82,35,16,0,0,8000
2617.01050855444,3,15554,97,71,22,0,1,12000
3472.57743738886,2,9876,70,40,10,3,1,9000
3428.008215506602,12,8763,97,32,10,0,0,11000
1382.916979729878,3,7497,78,66,20,0,1,4000
2850.927694590818,2,10581,105,53,16,0,1,5000
3041.328706270711,4,10934,90,43,14,0,0,6000
2837.5692436988597,4,10646,55,49,15,0,1,12000
3323.435560088736,1,10849,100,41,13,0,1,8000
3472.9476793235895,4,7728,95,38,11,6,0,2000
2359.0023846494655,6,8713,85,39,11,3,1,4000
2800.3189961366575,0,10156,77,51,16,0,1,5000
3549.3732003568207,7,7095,65,44,13,0,1,12000
2637.0970345826763,4,9069,NA,45,16,3,0,8000
1917.758861043138,2,10526,71,57,20,3,0,7000
2431.077950135731,2,8769,89,52,19,0,0,7000
1992.0733104394888,1,11242,98,53,20,3,0,10000
2911.6643902438004,10,5705,96,58,17,0,1,8000
3135.6813586778158,4,10873,97,51,15,0,1,10000
3888.636145392004,3,9696,91,28,11,0,NA,9000
2903.9264807253644,6,8534,79,50,16,0,1,12000
3643.4808522962107,3,13285,109,50,14,0,1,12000
2177.812886872516,1,8649,66,51,16,0,1,3000
1558.664013258119,8,9613,81,58,20,0,1,5000
3485.245723517826,2,12789,93,39,12,3,0,8000
2092.0255027623207,6,10888,88,59,16,0,1,4000
2108.4795010314083,2,11678,95,66,19,0,1,5000
2548.5325122891213,3,15409,100,53,18,0,0,11000
2538.8274440818627,1,10299,64,45,16,0,0,5000
3024.5279979330153,4,7046,86,56,15,0,1,10000
2196.0965041519144,1,12726,96,60,21,0,1,8000
3321.547739885973,3,9388,82,37,11,0,0,5000
2847.7998650541494,2,9478,104,52,17,0,1,5000
3418.0009173807925,5,16782,127,27,7,0,0,4000
3048.796856604469,0,12297,92,46,16,0,0,7000
2869.4756867974597,4,10489,76,44,13,0,1,9000
4296.328664581678,8,5784,56,33,10,0,0,12000
2704.1320822424336,3,10959,93,57,19,0,1,9000
2247.846991151518,1,NA,74,45,17,0,0,2000
3022.8143920828547,1,9875,102,45,15,0,0,5000
1911.616073727439,6,8028,109,60,22,0,1,11000
3409.490310443021,2,11757,105,40,9,0,1,9000
3322.6722095018363,4,8078,81,34,10,3,0,10000
2637.549352693164,3,14068,97,50,19,0,0,4000
3933.742445615798,3,10690,95,35,12,3,0,2000
2170.022491052905,0,11292,80,52,21,0,0,2000
3683.504615509979,2,10242,87,36,12,0,0,6000
2570.4911756855213,10,13131,96,56,17,0,1,8000
3384.791794397274,0,9434,62,53,12,0,1,6000
2560.1112891379876,2,9146,75,51,18,0,0,6000
3304.274898763519,2,13799,82,40,15,3,0,8000
3277.326281232181,4,NA,101,38,12,0,0,3000
2729.32690600563,3,16424,75,57,17,3,1,6000
2697.515531430801,3,8824,100,53,17,0,NA,5000
2919.8078622450485,5,6870,85,41,14,0,0,9000
4061.6653048127127,3,13611,120,38,11,0,0,4000
2198.027977673707,1,10546,94,60,23,0,0,7000
3330.5042945279106,2,9266,98,48,13,3,1,12000
2043.8574836022274,11,9626,115,50,18,3,0,3000
2277.136032262275,0,11369,69,49,20,0,0,9000
2858.672959564562,3,13277,112,53,19,0,1,6000
2348.737030361851,1,NA,88,60,19,0,1,6000
1478.7653302520334,3,9523,69,58,19,3,1,8000
3311.5938460785906,0,14419,81,27,8,0,0,2000
2679.186391893785,2,13031,91,53,18,0,1,9000
1735.2046463829238,5,8558,67,51,20,0,0,9000
2545.9016610897274,2,11078,76,49,16,0,0,4000
3138.288730803274,2,10255,90,48,16,6,0,5000
3031.8384715606444,3,11120,101,43,14,0,0,6000
2708.432955732074,3,10227,78,42,16,3,0,2000
1753.881980733924,1,9763,59,57,21,3,0,6000
2171.135669437615,3,11401,80,57,19,3,1,12000
3351.0164066330026,4,18037,95,44,13,0,1,3000
2260.0271712642443,8,5911,53,38,10,0,0,8000
2253.0866474053137,1,10137,90,60,19,0,1,5000
4126.022386924967,6,6984,133,46,15,0,0,10000
2562.191464228721,1,10831,68,58,15,3,1,7000
3636.2780200179777,6,7653,92,36,11,0,0,11000
2891.6516632587923,2,9135,101,50,13,0,1,9000
2456.0168922048088,8,6655,56,59,18,0,1,12000
2864.0008408750837,3,8489,73,52,15,0,1,9000
2978.388398143338,9,6505,63,43,12,0,0,5000
2759.161270181752,3,14601,124,56,20,0,0,10000
2974.0789357201224,4,11483,118,53,16,0,1,4000
3289.1039969341305,5,13196,88,35,11,0,0,11000
2730.14333825233,5,14279,104,55,18,0,1,13000
3618.021241430831,2,12847,93,46,15,0,1,8000
2733.181098957695,1,13834,87,55,20,0,1,11000
2219.593272651328,3,8889,51,43,16,0,0,3000
2459.813967654699,2,16633,105,55,19,3,1,8000
2087.608619244955,4,7233,80,51,16,3,1,4000
2586.2872771157663,5,12300,96,46,16,0,0,9000
6370.462557501912,3,9610,83,19,0,0,1,6000
2995.688542023143,2,10807,79,43,12,0,1,13000
3607.222306174045,2,10580,90,47,15,0,1,9000
1826.6434306806484,1,9046,79,53,22,0,0,1000
2807.0973362276036,6,10227,84,50,14,0,1,9000
2835.709446917762,3,14202,100,49,14,0,1,13000
2330.8544729075807,0,12038,106,60,19,0,1,7000
3821.77817934155,6,12958,90,47,14,0,1,12000
3344.9655997752884,4,13723,98,43,14,0,0,8000
3551.1550854412253,2,13457,80,46,13,0,1,6000
2750.4523457179707,3,12102,74,42,13,3,0,5000
5054.437110188207,1,15446,122,31,9,3,0,3000
2543.2498505142476,5,7183,81,51,16,0,1,6000
3313.470947280449,1,14367,99,44,14,0,1,9000
3333.3203717704982,2,15891,98,45,17,0,0,4000
2146.0479089987934,3,12339,72,52,19,0,0,10000
1999.587581215355,1,9722,78,51,17,0,1,4000
3168.8969077564566,11,6412,86,42,10,0,1,11000
4137.977792103614,5,9940,118,41,11,0,1,12000
2376.030571429508,0,10095,83,52,20,0,0,5000
3066.963872409206,3,8906,92,38,14,3,0,11000
4401.5137704093595,2,11978,115,41,10,0,1,8000
2103.619647423482,3,13507,86,59,21,0,0,2000
3538.625505942579,1,10415,71,49,14,3,1,11000
4382.335723183638,2,11794,91,37,11,0,0,2000
3000.5400527386496,3,11836,123,53,18,3,1,9000
2421.8438114157057,0,11508,69,42,16,0,0,6000
1975.0005211891107,6,10314,100,58,19,0,0,8000
2287.115800924879,5,7775,80,45,17,0,0,7000
2793.487937701723,2,12929,84,56,17,3,1,11000
3186.9339924383435,0,9725,64,37,12,3,0,7000
2535.482293113363,4,9877,69,32,8,0,0,2000
2948.163429490807,5,7738,97,50,17,0,1,9000
2497.6192549133525,5,6908,100,58,16,0,1,7000
3031.7550688668366,6,7245,109,45,17,0,0,9000
2250.786671444346,10,5392,87,43,13,0,1,5000
3470.199231673059,0,10517,103,37,16,0,0,9000
3255.714631543294,3,11494,105,40,11,0,1,12000
2357.9237439619483,2,11129,68,52,17,0,1,7000
2274.2506221352387,2,9387,105,61,20,3,1,12000
1858.0015149447604,6,8148,88,56,19,0,0,9000
2446.5366890422324,2,11648,117,60,21,0,1,12000
3657.0291130926007,1,15614,110,44,14,0,0,5000
2344.053560813729,10,6289,101,57,17,0,1,5000
4196.930642885694,3,20455,108,35,8,0,1,6000
1776.2018735674528,10,6476,79,53,20,3,0,11000
2118.1137083115773,1,11139,89,65,24,0,1,5000
3398.2203941782363,9,8160,111,50,12,0,1,7000
3460.6647864795937,2,12741,86,34,10,0,0,7000
2779.6030065970235,3,8176,54,40,8,0,1,5000
4560.451436230024,0,15110,94,37,11,0,0,2000
2867.419361886207,2,11465,102,55,16,0,1,4000
5197.525968206818,6,14027,141,46,14,0,0,11000
3162.050465248237,3,11008,90,41,14,0,0,2000
4023.065201776261,2,9754,82,52,14,0,1,12000
1839.8011657800307,1,11013,74,53,20,3,0,1000
2580.558662713331,3,11746,73,46,17,0,0,5000
2823.11066481392,2,9434,86,44,13,0,0,10000
4481.015932520036,4,12244,117,32,10,0,0,11000
3569.566730170335,5,9790,106,47,12,3,1,4000
2684.5962721304895,2,9220,93,48,17,0,0,11000
3879.9781911300215,0,11748,104,47,16,0,0,8000
2925.8359389071547,4,11554,86,52,17,0,1,9000
3658.790260001459,0,11875,95,50,15,0,1,11000
2701.8437493108313,2,10158,89,54,16,0,1,8000
3107.012081312607,3,16366,106,55,16,0,1,9000
2856.535424114943,0,13374,89,41,17,0,0,10000
1945.3436376913476,4,8681,98,55,20,0,0,8000
2696.5318673938523,2,10474,66,25,7,3,0,6000
3695.937390895,4,11714,104,48,15,3,1,13000
2287.8566502776944,3,13329,88,47,15,0,1,7000
3485.228497361503,4,11886,98,44,14,0,0,6000
2410.732584740245,1,8458,94,55,19,0,0,10000
1879.7358635902551,6,8036,83,58,19,0,1,9000
2948.10623265308,4,8436,71,47,16,0,0,10000
2731.8301885128517,9,10156,78,50,16,0,0,11000
3251.345604280256,0,12067,73,29,9,0,0,8000
4370.43009550688,3,8046,NA,38,7,0,1,6000
2293.4494811303716,5,10131,74,54,17,0,1,5000
3314.9574474259416,6,14453,99,36,12,0,0,6000
2433.9330162954743,5,8719,79,51,16,3,1,8000
2947.487793231203,2,13488,75,42,11,0,1,4000
2172.4538956273814,10,7252,86,46,15,0,0,3000
2064.7929768722825,3,12392,96,53,17,3,1,7000
1846.47780933054,4,11327,81,56,21,0,0,2000
2529.4496783970485,8,9593,106,52,17,3,1,6000
1878.3577525534215,7,10198,66,62,20,0,1,9000
3951.416185196833,2,11103,104,53,14,0,1,8000
2475.723034972971,1,12119,85,54,17,0,1,8000
3351.4167120273983,4,11961,77,46,14,0,1,12000
2488.8294750028226,3,7990,93,54,18,0,1,7000
2475.1215456908267,3,11814,106,65,19,0,1,7000
2752.058150332071,1,11777,93,56,17,0,1,3000
2769.6104041780504,9,8774,99,41,11,6,0,6000
2540.611013553746,4,13368,106,57,19,0,1,11000
2688.1663233607865,9,6237,87,51,16,3,1,10000
4469.411848500166,9,9163,102,44,13,0,1,14000
2076.5207941056524,3,10705,97,63,19,0,1,5000
3167.8298816081647,2,10625,81,47,13,0,1,4000
2991.149148103748,4,10436,90,45,16,0,0,4000
3228.1097585371913,1,8830,66,46,15,0,1,8000
2641.392621064269,4,12457,91,48,16,0,0,3000
2032.4570772423526,2,10756,84,63,21,3,1,12000
4868.237929863508,3,13084,105,29,8,3,0,9000
1999.6929800370576,9,6607,60,56,19,0,1,7000
4155.324169615214,1,13608,118,41,13,3,0,7000
2646.6139442851195,2,12230,93,55,17,0,1,12000
3042.988472927543,1,11083,96,43,16,0,0,6000
3476.5450452336095,5,10736,84,45,14,0,1,13000
2140.0723777910243,4,9673,71,42,13,0,0,2000
4030.41847740076,8,9393,84,37,11,0,0,6000
2359.858996197129,12,4618,62,39,13,0,0,11000
3085.419752266743,10,7841,85,47,12,0,1,10000
3613.676991357469,4,9702,103,52,16,0,1,7000
2913.5456865091883,7,8595,92,52,17,3,0,3000
3983.4081791603326,0,11108,96,46,14,0,1,6000
4653.389845857146,0,13225,112,43,13,3,1,8000
3745.142127640616,1,11181,71,35,10,0,0,1000
4161.328148532853,1,10669,76,34,10,3,0,8000
1642.7126481089397,3,8082,63,52,17,3,1,7000
3418.953988858335,8,8481,NA,54,17,0,1,13000
3843.534246443637,1,10304,108,28,8,0,0,5000
2227.509663794162,1,10029,84,63,21,0,1,12000
3832.394067840315,2,9877,89,36,11,0,0,7000
3463.1655487914913,5,9808,72,40,10,0,1,10000
1959.3316277814038,5,10551,74,49,19,0,0,7000
3032.5792415054657,8,9240,92,37,11,0,0,9000
5890.888558054581,5,12674,127,42,11,3,1,12000
2014.5147942039498,3,14745,109,59,21,0,1,9000
3365.1416686771267,7,8659,88,35,12,3,0,2000
2122.8443894802226,2,9048,86,50,16,0,1,4000
3323.001844009917,3,12003,73,47,15,3,1,12000
1949.273663501142,4,10465,85,67,24,0,NA,8000
3054.3044600466624,4,8938,86,44,14,0,0,9000
2610.4702020442974,5,6992,73,47,14,0,1,8000
2801.466236161133,2,9770,66,39,13,0,0,9000
2560.4981753229044,1,9020,74,39,11,0,0,3000
2651.543994840326,2,10791,104,40,16,6,0,9000
2925.846476234345,1,15951,119,52,20,0,0,9000
2215.664383181835,3,9896,69,57,15,0,1,8000
2260.8764017210456,3,9659,68,55,17,3,1,8000
2843.648825002568,5,9117,107,41,12,0,1,11000
2681.446870107855,2,12280,85,56,16,3,1,6000
2824.205678933945,5,8715,73,39,11,3,1,4000
2882.0498634622613,1,11109,94,51,16,3,1,5000
3425.6409814219533,10,7021,88,35,8,0,1,13000
3471.0003707182505,4,7530,102,49,10,0,1,4000
2002.8124405124177,3,9380,96,59,19,0,1,7000
2801.820118618558,1,13900,92,61,21,0,1,4000
3011.735170541267,3,10379,NA,40,14,3,0,4000
3496.967029669933,2,8196,78,39,12,3,0,10000
3044.085703172063,4,8342,81,42,14,0,0,6000
3928.8433615971485,0,11531,111,39,12,0,0,8000
2496.7634749174863,7,11056,104,50,17,3,0,2000
2780.0540953146833,3,9087,64,44,13,3,1,12000
2601.776311631374,1,9560,97,54,19,0,0,3000
2812.337780646026,2,9582,89,51,16,0,1,11000
1939.9956541724137,5,10886,97,53,21,3,0,8000
2668.3029584522146,0,11974,76,36,11,0,0,4000
3200.5462712745366,2,12508,101,46,13,0,1,5000
5141.601952964582,2,22077,133,40,11,3,0,9000
2184.538810282884,3,11487,118,57,20,0,1,10000
3627.0940220095385,3,9988,89,47,14,0,1,12000
2414.0923605294365,9,10503,80,52,17,0,0,10000
3266.0392904627643,5,13369,89,47,15,0,0,9000
2525.6130813298205,2,11225,73,39,11,0,0,9000
2104.90670173991,13,7480,75,52,20,3,0,12000
2486.35553055063,2,10433,NA,55,18,3,1,9000
2055.3302983835997,1,10582,85,50,18,0,0,9000
2725.1952166187343,0,13983,95,53,18,0,1,12000
2080.586940473721,2,9644,NA,51,16,0,1,12000
2936.0539514259976,1,9045,76,39,14,0,0,6000
2155.1641778693265,2,9925,92,47,19,3,0,4000
3384.6008001193454,0,11157,85,32,8,0,0,2000
